1344648767769551.2, 1.0005947414622869
1794071954850606, 0.999719882665458
2393706264663087, 0.999719882665458
3193756898097455, 0.9996834302155901
4261209186241042.5, 0.9989908336681006
5685437028636039, 0.9980430699715361
7585685844984279, 0.9970953062749716
10121056560642238, 0.995600755830389
13503826548716188, 0.993960395586335
18017222842813636, 0.9923929402420167
24039135706942800, 0.9904245079491519
32073758013561230, 0.9885873044758114
42793799479877910, 0.9848545736093418
57096810206951610, 0.9795130746220371
76180329286759420, 0.972562807513897
100318614735087000, 0.9642735204139441
127011560826320460, 0.9557627846810438
154606598425758200, 0.9470200551421988
185746431556170560, 0.9375684556407446
217384360908220380, 0.9284261812138837
247828631205509730, 0.920166056073825
282536564215528600, 0.9111841724263825
322105277870493900, 0.9015607256612657
362433809838940500, 0.8906541526607998
398999517642950900, 0.8822336367413226
446998220848467500, 0.8717581139605443
507932376519929150, 0.8608816142312194
568414254472225860, 0.8503559693318729
636793151918938900, 0.8383667585703314
716521534993673700, 0.8277007717389935
803887269758519900, 0.8173644770653494
919143440709858400, 0.8056470395689339
1009352138696768000, 0.7964245697523635
1150231297520466300, 0.7867120169986808
1351761532049091300, 0.7769485465372461
1724306887935703000, 0.7670438951588627
2300623555646129700, 0.7657862856384213
2912777348930196000, 0.7743135551610831
3453881430960942000, 0.7840611138388454
3977937583394441700, 0.7958008278324022
4372896023473125400, 0.8056518131040357
4739540603221470000, 0.8150222625087602
5243827740463027000, 0.8255927786380631
5683495413294581000, 0.8352246586485265
6068440589892244000, 0.8434992635117271
6695291507798846000, 0.8527506927745814
7236304030683757000, 0.8620574950446158
7683141490135017000, 0.8720087245533858
8836024090294529000, 0.8814673252396559
9558963429486045000, 0.8913521495712327
10546374430920167000, 0.8998075653362316
11476549661596862000, 0.9102403343782653
12454933526112310000, 0.9205842177487378
13918440806995343000, 0.9314411459841455
14913175509782010000, 0.9407138970371209
16432108097656988000, 0.9501769530228191
18733393886521033000, 0.9589806246931298
21109590456146150000, 0.9680872567245645
25658549401775284000, 0.9784108219712706
32485819472933036000, 0.9869250727618366
43343584617568575000, 0.9933407039385813
57202133379023850000, 0.9952741303073667
77159041467853210000, 0.9978608077221968
102947978445144900000, 0.9995011679662508
137356375407508110000, 1.0003395743132117
183265122346637230000, 1.0009228135110977
244517991750181600000, 1.0012144331100405
326243463698748700000, 1.0013237904596441
434248024574337940000, 1.0009228135110977
